AISLE,SIDE,SECTION,SKU,UPC,DESCRIPTION,TAG ID,RETAIL SECTION,LOCATION
006,112,007,0000009013483,0002840005652,CHESTERS PUFFCORN,NILC3     ,338,1
006,112,008,0000009014638,0002113029369,SIG CHIPS RGLR,ECL01     ,338,0
006,112,009,0000009012014,0002840000210,SANTITAS WHITE,AHLC1     ,338,0
006,112,010,0000009010917,0002113029499,SIG KTTL CHIP,ECLFV     ,338,0
006,112,011,0000009012897,0002113029493,SNK ARTST BBQ KETT,ECLFV     ,338,0
006,112,012,0000009012026,0002840000211,SANTITAS BLENDED,AHLC1     ,338,0
006,112,013,0000009013887,0002840005597,MILD SALSA 15.5 OZ,ECL01     ,338,3
006,112,014,0000009013889,0002840005598,MED SALSA 15.5 OZ,ECL01     ,338,3
006,112,015,0000009010928,0002113029497,SNK ARTST KETTLE,ECLFV     ,338,0
006,112,016,0000009010939,0002113029498,SNK ARTST KETTLE,ECLFV     ,338,0
006,112,017,0000009014684,0002840062582,SANTITAS TORTILLA,AHLC1     ,338,0
006,112,018,0000009010155,0002113011879,TSA POT CHPS WAVY,ECL01     ,338,0
006,112,019,0000009010066,0002840024349,LA COCINA DE TRTLA,ECLC1     ,338,0
006,113,001,0000009010841,0075752800870,TAKIS FAJITA,TGL00     ,338,0
006,113,002,0000009010843,0075752800869,TAKIS NITRO,TGL00     ,338,0
006,113,003,0000009014659,0002113029370,SIG CHIPS BBQ,ECL01     ,338,0
006,113,004,0000009014660,0002113029371,SIG CHIP ON SCRM,ECL01     ,338,0
006,113,005,0000009010835,0075752800868,BARCEL TAKIS FUEGO,TGL00     ,338,1
006,113,006,0000009010968,0002113029373,SIG CHP POT BBQ WV,ECL01     ,338,0
006,113,007,0000009010990,0002113029372,SNK ARTST CHEDDAR,ECL01     ,338,0
006,113,008,0000009014655,0002113029368,SIG CHIPS WAVY,ECL01     ,338,0
006,113,009,0000009011049,0002113029376,SIG RANCH TOR CHPS,ECL01     ,338,0
006,113,010,0000009015853,0002113029963,S SEL TRTLA CHPS,ECL01     ,338,0
006,113,011,0000009011034,0002113029375,SNK ARTST TORTILLA,ECL01     ,338,0
006,113,012,0000009013928,0007373100954,CHUNKY SALSA 16 OZ,TGL00     ,338,0
006,113,013,0000029701013,0002113049391,SIG SLSA CON QUES,TGL00     ,301,2
006,113,014,0000009011147,0002113029378,SNK ARTST TRTLA,ECL01     ,338,0
006,113,015,0000009011067,0002113029377,SNK ARTST TRTLA,ECL01     ,338,0
006,113,016,0000009011063,0002113029379,SNK ARTST TRTLA,ECL01     ,338,0
006,113,017,0000009010509,0002113011882,SIG CHIPS RGLR,ECLFV     ,338,0
006,113,018,0000009150676,0002840060129,MATADOR JERKY,ECL01     ,338,0
006,113,019,0000009151481,0002840005705,MATADOR ORIGINAL,ECL01     ,338,1
006,114,001,0000009990048,0007373108701,MISSION CHICHARRON,TGL00     ,338,0
006,114,002,0000009013656,0001159475501,EL REST CHIPS,TGL00     ,338,0
006,114,003,0000009050251,0007794800902,CALIDAD TRTLA CHPS,ECLC1     ,338,0
006,114,004,0000009011149,0075752800911,MINI TAKIS FUEGO,TGL00     ,338,0
006,114,005,0000009990011,0007373108700,MISSION CHICHARRON,TGL00     ,338,0
006,114,006,0000009013657,0001159475502,EL REST CHIPS,TGL00     ,338,0
006,114,007,0000009010364,0007794800903,CALIDAD WHITE,ECLC1     ,338,0
006,114,008,0000009011431,0007794824660,CALIDAD MEX CHIPS,ECLC1     ,338,0
006,114,009,0000009050230,0007373108304,MISSION BROWN BAG,AHLC4     ,338,0
006,114,010,0000009050307,0004886731216,JNTA TRTLA CHIP,AHLC4     ,338,0
006,114,011,0000009015351,0007373142000,MISSION CHIPS THIN,AHLC1     ,338,0
006,114,012,0000009050233,0007373108103,MISSION TORTILLA,AHLC4     ,338,0
006,114,013,0000009013929,0007373100982,CON QUESO 15.5 OZ,TGL00     ,338,0
006,114,014,0000009013926,0007373100860,MISSION CHEDDAR CH,TGL00     ,338,0
006,114,015,0000009013927,0007373100869,MISSION CHUNKY SAL,TGL00     ,338,0
006,114,016,0000009010333,0007373108305,MISSION BRWNCHIPS,AHLC1     ,338,0
006,114,017,0000009015285,0004886731313,JUANITAS SWEET,ECLC4     ,338,0
006,114,018,0000009015284,0004886731312,JUANITAS JALAPENO,ECLC4     ,338,0
006,114,019,0000009010260,0004886731224,JUANITAS TORTILLA,AHLC1     ,338,0
006,114,020,0000009010344,0007373108104,MISSION BROWN BAG,AHLC1     ,338,0
006,114,021,0000009010330,0007373108203,MISSION TORTILLA,AHLC1     ,338,0
006,114,022,0000009050310,0004886731311,JUANITAS TRTLA,ECLC4     ,338,0
006,115,001,0000009015341,0001159410049,HAWAIIAN HULAPENO,ECL01     ,338,0
006,115,002,0000009015339,0008411410854,KC BAG DILL PICKLE,ECLC1     ,338,0
006,115,003,0000009800158,0008411411632,KETTLE POTATO CHIP,ECLC1     ,338,0
006,115,004,0000009010865,0008411410853,KETTLE CHPS SLT &,ECLC1     ,338,0
006,115,005,0000009016085,0001159410051,TIMS HAWAIIAN CHPS,ECL01     ,338,0
006,115,006,0000009013101,0008411490025,BAG KC CHILI VERDE,NILC3     ,338,0
006,115,007,0000009800135,0008411411391,KETTLE CHIPS,ECLC1     ,338,0
006,115,008,0000009010867,0008411410812,KETTLE POT CHIPS,ECLC1     ,338,0
006,115,009,0000009800144,0001159410039,TIMS CASCADE SR CR,ECL01     ,338,0
006,115,010,0000009016086,0001159410052,TIMS HAWAIIAN LUAU,ECL01     ,338,0
006,115,011,0000009800087,0008411411336,KETTLE CHIPS,ECLC1     ,338,0
006,115,012,0000009011660,0008411422197,KETTLE CHPS POT,ECLC1     ,338,0
006,115,013,0000009010869,0008411410814,KETTLE POTATO CHPS,ECLC1     ,338,0
006,115,014,0000009013955,0001159410048,TIM'S POTATO CHIP,ECLC1     ,338,0
006,115,015,0000009990075,0001159440401,HAWAIIAN ON RINGS,TGL00     ,338,0
006,115,016,0000009013821,0008411411503,KETTLE CHILI,ECLC1     ,338,0
006,115,017,0000009013100,0008411490056,KC BAG AVOCADO OIL,NILC3     ,338,0
006,115,018,0000009013796,0008411411502,KETTLE HIMALAYAN,ECLC1     ,338,0
006,115,019,0000009013905,0002840014393,TOSTITOS CANTINA,ECL01     ,338,0
006,115,020,0000009013895,0002840007098,SALSA CON DP 15 OZ,TGL00     ,338,2
006,115,021,0000009013911,0002840021573,TOSTITOS QUESO,TGL00     ,338,2
006,115,022,0000009750028,0001159416006,HAWAIIAN POT CHPS,ECLC4     ,338,0
006,115,023,0000009800125,0008411403238,KRINKLE CUT CHPS,ECLC1     ,338,0
006,115,024,0000009750013,0001159416007,HAWIIAN CHIPS,ECLC4     ,338,0
006,115,025,0000009010823,0008411412353,KETTLE SALT & VINE,ECLC1     ,338,0
006,115,026,0000009100841,0002840019082,NUT HARVEST RSTD,TGL00     ,338,0
006,116,001,0000009250260,0002840004768,ROLD GOLD TWISTS,ECL01     ,338,0
006,116,002,0000009013823,0007797509208,SNYDERS PB FILLED,TGL00     ,338,0
006,116,003,0000009250038,0007797502275,SNYDERS PRETZELS,TGL00     ,338,0
006,116,004,0000009016117,0001159410054,TIMS POTATO CHIPS,ECL01     ,338,0
006,116,005,0000009250154,0007797508824,BUFFALO PIECES,TGL00     ,338,0
006,116,006,0000009250105,0007797508005,SNYDERS PRETZELS,TGL00     ,338,0
006,116,007,0000009016084,0001159410055,TIMS CHIPS SEA,ECL01     ,338,0
006,116,008,0000009250261,0002840004770,ROLD GOLD PRETZELS,ECL01     ,338,0
006,116,009,0000009250151,0007797508822,SNYDERS PRETZEL PC,TGL00     ,338,0
006,116,010,0000009250103,0007797508004,SNYDERS NIBBLERS,TGL00     ,338,0
006,116,011,0000009800141,0001159410036,TIMS CASCADE ORIG,ECL01     ,338,0
006,116,012,0000009013425,0002840058624,SUNCHIPS VEGGIE,ECL01     ,338,0
006,116,013,0000009250291,0002840002186,ROLD GOLD PRETZEL,ECL01     ,338,0
006,116,014,0000009010156,0007797503406,SNYDERS PRETZEL RO,TGL00     ,338,0
006,116,015,0000009250131,0007797508007,SNYDERS PRETZELS,TGL00     ,338,0
006,116,016,0000009012634,0001159410046,TIMS CASCADE,ECLC1     ,338,0
006,116,017,0000029700043,0002113049437,SIG SEL SALSA MILD,ECL01     ,301,1
006,116,018,0000029700060,0002113049427,SAF SEL SALSA CHUN,AHLFV     ,301,0
006,116,019,0000029700042,0002113049436,SS SALSA STHWST MD,AHLFV     ,301,0
006,116,020,0000029700059,0002113049426,SIG SEL SALSA CHUN,ECL01     ,301,1
006,116,021,0000009010445,0002113029052,SIG PRETZEL RODS,ECL01     ,338,0
006,116,022,0000009010446,0002113029162,SNK ARTST MINI,ECL01     ,338,0
006,116,023,0000009010313,0007797503405,SNYDERS BTR SNAP P,TGL00     ,338,0
006,116,024,0000009250135,0007797508009,SNYDERS PRETZELS,TGL00     ,338,0
006,116,025,0000009750020,0001159416003,TIMS CASCADE JLPNO,ECLC4     ,338,0
006,116,026,0000009010466,0002113029163,SIG PRETZEL STICKS,ECL01     ,338,0
006,116,027,0000009010054,0002113029065,SNK ARTST PRETZEL,ECL01     ,338,0
006,116,028,0000009014984,0002113029525,SNK ARTST PRETZEL,ECL01     ,338,0
006,116,029,0000009250130,0007797508006,SNYDERS PRETZELS,TGL00     ,338,0
006,116,030,0000009750024,0001159416002,TIMS POT CHPS CASC,ECLC4     ,338,0
006,117,001,0000009150036,0002840007165,NAT CHEETOS WHT,ECLC1     ,338,0
006,117,002,0000009011239,0002840018477,RUFFLES CRSP POT,ECL01     ,338,1
006,117,003,0000009011231,0002840018390,CHEETOS CRUNCHY,ECLC1     ,338,0
006,117,004,0000009015103,0002840064707,SIMPLY CHEETO,ECL01     ,338,0
006,117,005,0000009011243,0002840018383,LAYS CRISPS,ECL01     ,338,0
006,117,006,0000009011241,0002840018382,LAYS CRISPS,ECLC1     ,338,0
006,117,007,0000009013799,0002840058923,TOSTITOS SIMPLY,ECLC1     ,338,0
006,117,008,0000009011240,0002840015224,SUNCHIPS ONION,ECL01     ,338,0
006,117,009,0000009011238,0002840014741,SUNCHIPS ORIGINAL,ECL01     ,338,0
006,117,010,0000009900012,0002840007132,NAT RUFFLES R F OR,ECLC1     ,338,0
006,117,011,0000009013012,0002840067671,SUNCHIPS SWT POT,ECL01     ,338,0
006,117,012,0000009013426,0002840058625,SUNCHIPS VEGGIE,ECL01     ,338,0
006,117,013,0000029701164,0001550018368,LS GN ON DIP,TGL00     ,301,0
006,117,014,0000009010981,0002840059732,SIMPLY TOSTITOS,AHLC2     ,338,0
006,117,015,0000009010740,0002840059731,SIMPLY TOSTITOS,AHLC2     ,338,0
006,117,016,0000009900016,0002840007372,SMPLY LAYS THK CUT,ECLC1     ,338,0
006,117,017,0000009013108,0002840001872,LAYS SIMPLY,ECL01     ,338,0
006,117,018,0000009011234,0002840014739,SUNCHIPS HARVEST,ECL01     ,338,0
006,117,019,0000009011236,0002840014740,SUNCHIPS SALSA,ECL01     ,338,0
006,117,020,0000009150680,0002840060132,MATADOR JERKY ORIG,ECL01     ,338,0
006,117,021,0000009014912,0002840063764,XL SIMPLY DORITOS,ECLC2     ,338,0
006,118,001,0000009010532,0085533200516,FIRE CORN WHITE,ECLC1     ,338,0
006,118,002,0000009010556,0085025100402,SKINNY POP POPCORN,AHLC1     ,338,0
006,118,003,0000009015064,0002840063978,SMARTFOOD POPCORN,ECLC1     ,338,1
006,118,004,0000009012691,0085533200513,POP GOURMET,ECLC1     ,338,0
006,118,005,0000009010437,0002840066343,XL SMARTFOOD,ECL01     ,338,0
006,118,006,0000009015065,0002840063980,SMARTFOOD POPCORN,ECLC1     ,338,0
006,118,007,0000009010944,0085533200538,POP GRMT POPCORN,ECLC1     ,338,0
006,118,008,0000009014848,0002840063600,SMARTFOOD POPCORN,ECL01     ,338,1
006,118,009,0000009010432,0002840066342,XL SMARTFOOD,ECL01     ,338,0
006,118,010,0000009015092,0002840063989,SMARTFOOD DELIGHT,ECL01     ,338,1
006,118,011,0000009015592,0002113079944,S SEL POPCORN,ECLFV     ,338,0
006,118,012,0000009015379,0002840065932,XL SMARTFOOD,ECL01     ,338,1
006,118,013,0000009015063,0002840063977,SMARTFOOD PCRN,ECLC1     ,338,1
006,118,014,0000009015062,0002840063975,SMARTFOOD POPCORN,ECL01     ,338,1
006,118,015,0000009013914,0002840027836,TOSTITOS DIP,ECL01     ,338,2
006,118,016,0000009013915,0002840027837,TOSTITOS SPINACH,ECL01     ,338,2
006,118,017,0000029701168,0001550019135,LS RCH DIP,TGL00     ,301,0
006,118,018,0000029701166,0001550018376,LS TST ON DP .5 OZ,TGL00     ,301,0
006,118,019,0000009010456,0085025100417,SKINNY POP PCRN UL,AHLC1     ,338,0
006,118,020,0000009014007,0085025100407,SKINNYPOP,AHLC1     ,338,0
006,118,021,0000009015061,0002840063955,SMARTFOOD POPCORN,ECLC1     ,338,1
006,118,022,0000009010481,0085025100400,SKINNYPOP POPCORN,AHLC1     ,338,0
006,119,001,0000009014022,0002068500278,CAPE COD VARIETY,NILC3     ,338,0
006,119,002,0000009010158,0089277300069,ANGIES PCRN BOOM,AHLC1     ,338,0
006,119,003,0000009012657,0081878001147,BOOMCHICAPOP,AHLC1     ,338,0
006,119,004,0000009012220,0073249400052,JUST THE CORN,AHLC1     ,338,0
006,119,005,0000009012474,0067852304008,GLUTINO PRETZLS 8Z,AHLC1     ,338,1
006,119,006,0000009014921,0081627202152,PASTA BOW TIES,TGL00     ,338,0
006,119,007,0000009014922,0081627202154,PASTA BOW TIES,TGL00     ,338,0
006,119,008,0000009014542,0081878001439,ANGIES POPCORN,AHLC1     ,338,0
006,119,009,0000009014543,0081878001503,ANGIES POPCORN,AHLC1     ,338,0
006,119,010,0000009012221,0073249400050,JUST THE CORN,AHLC1     ,338,0
006,119,011,0000009012480,0067852304012,GLUTINO PRTZLS 8 Z,AHLC1     ,338,1
006,119,012,0000009016827,0082951530147,SENSIBLE PORTIONS,ECL01     ,338,0
006,119,013,0000009016828,0082951530210,SENSIBLE PORTIONS,ECL01     ,338,0
006,119,014,0000009010231,0089277300086,ANGIES BOOMCHICKAP,AHLC1     ,338,0
006,119,015,0000009011316,0084357100588,POPCORN INDIANA,AHLC1     ,338,0
006,119,016,0000009016832,0072822912375,TERRA CHIPS VGTBL,ECL01     ,338,0
006,119,017,0000009011075,0007989311278,OPN NAT CHPS VEGGI,ECL01     ,338,0
006,119,018,0000009011076,0007989311279,OPN NAT STKS VEGGI,ECL01     ,338,0
006,119,019,0000009010346,0081878001193,BOOM CHICKA CRN PO,AHLC1     ,338,0
006,119,020,0000009011317,0084357100589,POPCORN INDIANA MV,AHLC1     ,338,0
006,119,021,0000009013889,0002840005598,MED SALSA 15.5 OZ,ECL01     ,338,1
006,119,022,0000009015526,0002840063586,TOSTITOS CHUNKY,ECL01     ,338,0
006,119,023,0000009013019,0002840058657,TOSTITOS DIP,ECL01     ,338,2
006,119,024,0000009014702,0081289102042,BEANITOS HINT OF,AHLC1     ,338,0
006,119,025,0000009014699,0085283400214,BNTS NCHO CHS CHIP,AHLC1     ,338,0
006,119,026,0000009016823,0001583900001,GOE TRTLA CHPS BLU,AHLC1     ,338,0
006,119,027,0000009016637,0081519601074,POPCORNOPOLIS,ECL01     ,338,0
006,119,028,0000009016638,0081519601192,POPCORNOPOLIS CORN,NILC3     ,338,0
006,119,029,0000009016639,0081519601193,POPCORNOPOLIS ZEBR,NILC3     ,338,0
006,119,030,0000009011292,0003659303202,R.W. GARCIA TRTLA,AHLC1     ,338,0
006,119,031,0000009015921,0001583900823,GOE TRTLA CHPS RD,ECL01     ,338,0
006,119,032,0000009015920,0001583900821,GOE TORTILLA CHIPS,ECL01     ,338,0
006,119,033,0000009013277,0003760155055,ERINS PREMIUM,TGL00     ,338,0
006,119,034,0000009013280,0003760150010,ERIN'S PRM WHITE,TGL00     ,338,0
006,119,035,0000009013290,0003760155075,ERIN'S PRM REDUCED,TGL00     ,338,0
006,120,001,0000009990019,0001566560100,PIRATES BOOTY,ECLC1     ,338,0
006,120,002,0000009990018,0001566552080,PIRATES BOOTY ORIG,AHLC1     ,338,0
006,120,003,0000009013565,0001566577125,PIRATES BOOTY AGED,AHLC1     ,338,0
006,120,004,0000009990025,0001566577045,RBTS PIRATE BOOTY,AHLC1     ,338,0
006,120,005,0000009010561,0008266644001,POP CHIPS STAR,TGL00     ,338,0
006,120,006,0000009013085,0008266645001,PNT BTR NUTTER PFS,ECL01     ,338,0
006,120,007,0000009013084,0008266645003,POPCHIPS PEANUT,ECL01     ,338,0
006,120,008,0000009016635,0086300600006,4505 MEAT CHICHARR,NILC3     ,338,0
006,120,009,0000009016636,0086300600007,4505 MEAT CHICHARR,NILC3     ,338,0
006,120,010,0000009016530,0086300600005,4505 MEAT CHICHARR,NILC3     ,338,0
006,120,011,0000009015371,0008266650070,POPCHIPS SOUR,AHLC1     ,338,0
006,120,012,0000009015384,0008266650080,POPCHIPS SEA SALT,AHLC1     ,338,0
006,120,013,0000009015367,0008266650200,POPCHIPS CRAZY HOT,AHLC1     ,338,0
006,120,014,0000009015577,0085448700651,SAFFRON ROAD,TGL00     ,338,0
006,120,015,0000009015578,0085448700650,SAFFRON ROAD,TGL00     ,338,0
006,120,016,0000009015584,0085448700654,SAFFRON ROAD,TGL00     ,338,0
006,120,017,0000009016541,0002113029542,S SEL POPPED CHIPS,ECLFV     ,338,0
006,120,018,0000009016542,0002113029543,S SEL POPPED CHIPS,ECLFV     ,338,0
006,120,019,0000009016540,0002113029540,S SEL POPPED CHIPS,ECLFV     ,338,0
006,120,020,0000009016833,0072822901431,TERRA SWT CHIP,ECL01     ,338,0
006,120,021,0000009016831,0072822901315,TERRA SWEETS &,ECL01     ,338,0
006,120,022,0000027100213,0004156514015,MILD CHUNKY SALSA,AHLC1     ,301,0
006,120,023,0000027100256,0004156514115,CHUNKY MED SALSA,AHLC1     ,301,0
006,120,024,0000009013901,0002840008936,TOSTITOS SALSA RES,ECL01     ,338,1
006,120,025,0000009013887,0002840005597,MILD SALSA 15.5 OZ,ECL01     ,338,1
006,120,026,0000009011877,0089044400023,LATE JULY TRTLA,ECLC1     ,338,0
006,120,027,0000009011016,0089044400087,LATE JULY CHIPS,ECLC1     ,338,0
006,120,028,0000009900121,0002190881262,FOOD SHOULD TASTE,ECLC1     ,338,0
006,120,029,0000009900138,0002190881264,FOOD SHOULD TASTE,ECLC1     ,338,0
006,120,030,0000009010515,0089176000237,PAQUI TORTILLA,TGL00     ,338,0
006,120,031,0000009014216,0089176000243,PAQUI TORTILLA,AHLC1     ,338,0
006,120,032,0000009013831,0089044400027,LATE JULY SEA,ECLC1     ,338,0
006,120,033,0000009010217,0089044400029,LATE JULY TRTLA,ECLC1     ,338,0
006,120,034,0000009010183,0089044400028,LATE JULY TRTLA,ECLC1     ,338,0
006,120,035,0000009012759,0007373108432,MISSION TRTLA CHPS,ECLC1     ,338,0
006,120,036,0000009150195,0002840029756,MATADOOR PEPPERED,ECL01     ,338,1
006,121,001,0000009014307,0007989311567,O ORGNC CHIPS BBQ,ECLC1     ,338,0
006,121,002,0000009014310,0007989311568,O ORGANICS CHIPS,ECLC1     ,338,0
006,121,003,0000009015524,0007989311670,O ORGNC POPCORN,ECL01     ,338,0
006,121,004,0000009014306,0007989311566,O ORGNC CHIPS WAVY,ECLC1     ,338,0
006,121,005,0000009014308,0007989311565,O ORGANICS CHIPS,ECLC1     ,338,0
006,121,006,0000009015557,0007989311669,O ORGNC PRETZELS,ECLC2     ,338,0
006,121,007,0000009015216,0007989311668,O ORGNC PRETZELS,ECLC2     ,338,0
006,121,008,0000009014218,0007989311667,O ORGNC PRETZELS,ECLC2     ,338,0
006,121,009,0000009015554,0008266650301,POPCHIPS RIDGES,TGL00     ,338,0
006,121,010,0000009014309,0007989311573,O ORGNCS CHIPS,ECLC2     ,338,0
006,121,011,0000009014314,0007989311575,O ORGNCS CHIPS,ECLC2     ,338,0
006,121,012,0000009900257,0007989340302,WHTE CHDR POPCORN,ECLC2     ,338,0
006,121,013,0000009015368,0008266650090,POPCHIPS BARBEQUE,AHLC1     ,338,0
006,121,014,0000009014317,0007989311574,O ORGNCS CHIPS SEA,ECLC2     ,338,0
006,121,015,0000009900262,0007989340303,LGHTLY SLTD PCRN,ECLC2     ,338,0
006,121,016,0000009016543,0002113029541,S SEL POPPED CHIPS,ECLFV     ,338,0
006,121,017,0000029700121,0007989329450,O ORGNC SALSA BEAN,ECLC2     ,301,1
006,121,018,0000029700122,0007989329451,O ORGNC SALSA CHUN,ECLC2     ,301,1
006,121,019,0000027101210,0007989340412,O ORGANICS MILD,ECLC2     ,301,1
006,121,020,0000009900261,0007989340380,TRTLA CHPS W FLAX,ECLC2     ,338,0
006,121,021,0000009900256,0007989340379,TRTL CHPS SSME SDS,ECLC2     ,338,0
006,121,022,0000009014316,0007989311571,O ORGNC CHPS SWT,ECLC1     ,338,0
006,121,023,0000009014312,0007989311570,O ORGNC CHIPS,ECLC1     ,338,0
006,121,024,0000009016137,0007989311696,O ORGNC CORN CHIPS,ECLC2     ,338,0
006,121,025,0000009011012,0089044400056,LATE JULY CHIPS,ECLC1     ,338,0
006,121,026,0000009014313,0007989311572,O ORGNC CHIPS WHT,ECLC2     ,338,0
006,121,027,0000009900258,0007989340378,WHTE CRN TRTL CHPS,ECLC2     ,338,0
006,121,028,0000009900259,0007989340377,ORGNC TRTLA CHPS,ECLC2     ,338,0
006,121,029,0000009016129,0007989311723,O ORGNC PEA SNACKS,ECLC2     ,338,0
006,122,001,0000009300050,0006414415050,JIFFY POP PAN BTR,TGL00     ,338,0
006,122,002,0000009300037,0002700048805,ORV RED POPCORN,ECLC1     ,338,0
006,122,003,0000009050032,0002113029953,SIG POPCORN YELLOW,TGL00     ,338,0
006,122,004,0000009050028,0002113029954,SIG POPCORN WHITE,TGL00     ,338,0
006,122,005,0000009050099,0002389617700,POP SECRET POPPING,TGL00     ,338,0
006,122,006,0000009050086,0002700052381,ORV RED POPCORN,ECLC1     ,338,0
006,122,007,0000009050088,0002700052380,ORVILLE POPCORN,ECLC1     ,338,0
006,122,008,0000009050254,0002700037244,ORV MTB POPCRN,ECLC1     ,338,0
006,122,009,0000009300053,0002700049025,OR LT BTR,ECLC1     ,338,0
006,122,010,0000009050503,0002700037243,ORV POPCORNBUTTER,ECLC1     ,338,0
006,122,011,0000009050087,0002700052385,ORVILLE MOVIE,ECLC1     ,338,0
006,122,012,0000009050129,0002700052007,ORV RED KETTLE,ECL01     ,338,0
006,122,013,0000009050365,0002819000779,JOLLY TIME POPCORN,ECLC1     ,338,0
006,122,014,0000009050489,0002819000769,JOLLY TIME SIMPLY,ECLC1     ,338,0
006,122,015,0000009300119,0002819000759,JOLLY TIME BLT BTR,ECLC1     ,338,0
006,122,016,0000009050488,0002819000739,JOLLY TIME SIMPLY,ECLC1     ,338,0
006,122,017,0000009300424,0002819000781,J TIME HLTHY PCRN,ECLC1     ,338,0
006,122,018,0000009300017,0002819000181,JOLLY TIME 100 CA,ECLC1     ,338,0
006,122,019,0000009050091,0002819000141,JOLLY TIME KTL CR,ECLC1     ,338,0
006,122,020,0000009300034,0002389649770,POP SECRET POPCORN,TGL00     ,338,0
006,122,021,0000009050111,0002389616680,POP SECRET POPCORN,TGL00     ,338,0
006,122,022,0000009050258,0002819000729,JOLLY TIME BLSTBTR,ECLC1     ,338,0
006,122,023,0000009300155,0002389649860,PS KETTLE CORN,TGL00     ,338,0
006,122,024,0000009050101,0002389629960,POP SECRET SWEET,TGL00     ,338,0
006,122,025,0000009050102,0002389629940,POP SECRET SWEET,TGL00     ,338,0
006,122,026,0000009300081,0002389624680,POP SECRET POPCORN,TGL00     ,338,0
006,122,027,0000009050109,0002389624690,POP SECRET POPCORN,TGL00     ,338,0
006,122,028,0000009050037,0002389617705,POP SECRET BUTTER,ECL01     ,338,0
